pitch_angle,t*1,t*2,h*1,h*2,q01,q02,alpha1,alpha2,Cx1,Cx2,Cz1,Cz2,Cmx1,Cmx2,Cm1,Cm2
-4.978619,22.179854,38.666976,-0.357155,0.372262,59.704864,59.706173,-6.902523,-6.803862,-0.000815,-0.009778,-0.607301,-0.542678,1.381465,1.25435,0.023875,0.027183
-4.892183,21.811902,39.03239,-0.369227,0.383616,59.705315,59.706691,-6.734716,-6.632598,0.000113,-0.008871,-0.594523,-0.530473,1.352471,1.227502,0.023261,0.026381
-4.803011,21.444195,39.397805,-0.380763,0.39442,59.705786,59.707225,-6.561667,-6.456203,0.00106,-0.007926,-0.581178,-0.517965,1.322096,1.19991,0.022651,0.025562
-4.711227,21.076683,39.76322,-0.391747,0.404662,59.706274,59.707773,-6.383617,-6.274932,0.002016,-0.006946,-0.567284,-0.505153,1.290381,1.17157,0.022043,0.024728
-4.616962,20.709415,40.128634,-0.402166,0.414327,59.706777,59.708336,-6.200819,-6.089052,0.002973,-0.005932,-0.55286,-0.492035,1.257371,1.142474,0.021441,0.023884
-4.520353,20.342341,40.494,-0.412006,0.423401,59.707289,59.70891,-6.013532,-5.898834,0.003919,-0.004889,-0.537928,-0.478606,1.223118,1.112613,0.020843,0.023036
-4.421536,19.975463,40.859366,-0.421254,0.431874,59.707809,59.709497,-5.822016,-5.704552,0.004843,-0.003819,-0.522515,-0.464862,1.187684,1.081976,0.020252,0.022188
-4.320655,19.608829,41.224732,-0.429899,0.439732,59.708332,59.710093,-5.626539,-5.506486,0.005734,-0.002726,-0.50665,-0.450798,1.151137,1.05055,0.019666,0.021345
-4.217856,19.242341,41.590098,-0.43793,0.446966,59.708856,59.710698,-5.427375,-5.304922,0.006582,-0.001616,-0.490368,-0.436409,1.113561,1.018327,0.019083,0.020511
-4.113288,18.876049,41.955415,-0.445337,0.453567,59.709376,59.711311,-5.224805,-5.100147,0.00738,-0.000491,-0.47371,-0.42169,1.075048,0.985304,0.018501,0.019689
-4.007103,18.509902,42.320732,-0.452111,0.459525,59.70989,59.711929,-5.019114,-4.892452,0.008124,0.000645,-0.456714,-0.40664,1.035696,0.951479,0.017916,0.018884
-3.899454,18.143902,42.686049,-0.458243,0.464832,59.710398,59.712551,-4.810589,-4.682132,0.008811,0.001788,-0.439422,-0.391257,0.995608,0.916859,0.017324,0.018097
-3.790499,17.778098,43.051317,-0.463725,0.469483,59.710899,59.713174,-4.599525,-4.469485,0.009442,0.002936,-0.421877,-0.375541,0.954886,0.881453,0.016723,0.01733
-3.680396,17.41239,43.416537,-0.468552,0.473471,59.711392,59.713797,-4.386214,-4.254812,0.010017,0.004086,-0.40412,-0.359496,0.913638,0.845275,0.016108,0.016586
-3.569305,17.04678,43.781805,-0.472717,0.47679,59.711877,59.714419,-4.170957,-4.038415,0.010541,0.005237,-0.386197,-0.343131,0.871971,0.808351,0.015477,0.015865
-3.45739,16.681268,44.146976,-0.476215,0.479437,59.712354,59.715041,-3.954057,-3.820603,0.011016,0.006386,-0.368152,-0.326463,0.829991,0.770717,0.014825,0.015166
-3.344815,16.315902,44.512146,-0.479042,0.481408,59.712824,59.715662,-3.735821,-3.601685,0.011448,0.007533,-0.350031,-0.309517,0.787803,0.732428,0.01415,0.014488
-3.231748,15.950585,44.877268,-0.481193,0.482702,59.713287,59.716285,-3.516563,-3.381973,0.011844,0.008679,-0.331874,-0.292325,0.745499,0.693555,0.013451,0.013831
-3.118356,15.585415,45.242341,-0.482667,0.483317,59.713745,59.716911,-3.296594,-3.161783,0.01221,0.009822,-0.31372,-0.274922,0.703166,0.654177,0.012724,0.01319
-3.004807,15.220341,45.607366,-0.483462,0.483252,59.714201,59.717537,-3.076228,-2.941427,0.012552,0.010962,-0.295603,-0.257347,0.660884,0.614381,0.011969,0.012563
-2.89127,14.855366,45.972293,-0.483577,0.482509,59.714657,59.718164,-2.85578,-2.721221,0.012875,0.012095,-0.27756,-0.239638,0.618733,0.574253,0.011184,0.011947
-2.777914,14.490537,46.33722,-0.483013,0.481088,59.715115,59.718788,-2.635565,-2.501478,0.013181,0.01322,-0.25963,-0.221829,0.5768,0.533879,0.010367,0.011338
-2.664908,14.125805,46.702,-0.48177,0.478993,59.715578,59.719408,-2.415899,-2.282511,0.013472,0.014332,-0.241853,-0.203959,0.535177,0.493344,0.009516,0.010733
-2.552418,13.76122,47.06678,-0.479851,0.476227,59.716046,59.720022,-2.197095,-2.06463,0.013749,0.015428,-0.22427,-0.186065,0.493958,0.452739,0.008631,0.010128
-2.440614,13.396829,47.431463,-0.47726,0.472793,59.716519,59.720627,-1.97947,-1.848146,0.014013,0.016505,-0.206922,-0.168186,0.453231,0.412158,0.00771,0.00952
-2.329659,13.032585,47.796049,-0.474,0.468699,59.716996,59.721223,-1.763332,-1.633367,0.014265,0.017559,-0.18984,-0.150364,0.413074,0.371698,0.006753,0.008906
-2.219719,12.668537,48.160537,-0.470077,0.463949,59.717476,59.721809,-1.548992,-1.420599,0.014507,0.018585,-0.173052,-0.132642,0.373552,0.331453,0.005759,0.008283
-2.110956,12.304683,48.524976,-0.465498,0.45855,59.717958,59.722383,-1.336754,-1.210146,0.01474,0.01958,-0.156578,-0.115062,0.334716,0.291513,0.004731,0.007648
-2.003528,11.941073,48.889366,-0.460269,0.452511,59.718441,59.722945,-1.12692,-1.002305,0.014969,0.020541,-0.140432,-0.097665,0.296611,0.25196,0.003669,0.006999
-1.897593,11.577707,49.25361,-0.454398,0.445841,59.718927,59.723493,-0.919787,-0.797367,0.015195,0.021466,-0.124626,-0.080492,0.259274,0.212873,0.002576,0.006335
-1.793303,11.214585,49.617805,-0.447896,0.438549,59.719414,59.724023,-0.715649,-0.595616,0.015421,0.022354,-0.109166,-0.063583,0.22274,0.174329,0.001455,0.005655
-1.690809,10.851756,49.981951,-0.440772,0.430645,59.719902,59.724534,-0.514795,-0.397327,0.015651,0.023202,-0.094061,-0.046975,0.187039,0.1364,0.00031,0.004956
-1.590254,10.489171,50.346,-0.433037,0.422141,59.720389,59.725024,-0.317503,-0.202768,0.015886,0.024012,-0.079314,-0.030706,0.152194,0.099158,-0.000855,0.004239
-1.491781,10.126878,50.71,-0.424703,0.413048,59.720875,59.725491,-0.124049,-0.0122,0.016129,0.024781,-0.064927,-0.014809,0.118225,0.062672,-0.002036,0.0035
-1.395525,9.764927,51.073902,-0.415783,0.403379,59.721356,59.725933,0.065301,0.174121,0.016381,0.025511,-0.050901,0.000682,0.085143,0.027005,-0.003228,0.00274
-1.301617,9.40322,51.437756,-0.406288,0.393147,59.721831,59.726351,0.250285,0.355945,0.016644,0.026202,-0.037236,0.015737,0.052957,-0.00778,-0.004425,0.001958
-1.210185,9.041805,51.801561,-0.396235,0.382367,59.722297,59.726744,0.43065,0.533029,0.016916,0.026854,-0.023927,0.030327,0.021671,-0.041623,-0.005622,0.001153
-1.121351,8.680683,52.165317,-0.385637,0.371053,59.722753,59.727114,0.606146,0.705138,0.017197,0.027464,-0.010972,0.044422,-0.008714,-0.074466,-0.006811,0.000326
-1.035231,8.319854,52.528976,-0.374509,0.35922,59.7232,59.727461,0.776535,0.872049,0.017484,0.02803,0.001635,0.057996,-0.038198,-0.106249,-0.007987,-0.000523
-0.951936,7.959317,52.892634,-0.362869,0.346886,59.723637,59.727785,0.941586,1.033545,0.017776,0.028548,0.013898,0.071021,-0.066781,-0.136915,-0.009143,-0.001393
-0.871574,7.599024,53.256244,-0.350732,0.334066,59.724065,59.728088,1.101076,1.189415,0.018073,0.029016,0.025821,0.083475,-0.094467,-0.166406,-0.010272,-0.002282
-0.794245,7.238976,53.619756,-0.338115,0.320778,59.724484,59.728367,1.254796,1.33946,0.018375,0.029429,0.037408,0.095332,-0.121253,-0.194668,-0.011367,-0.003188
-0.720046,6.879171,53.98322,-0.325035,0.30704,59.724895,59.728624,1.402541,1.483482,0.018681,0.029787,0.048661,0.106572,-0.147141,-0.221648,-0.012423,-0.004109
-0.649067,6.519512,54.346683,-0.31151,0.292872,59.725298,59.728859,1.54412,1.621294,0.018994,0.030085,0.059581,0.117177,-0.17213,-0.247294,-0.013431,-0.005042
-0.581395,6.160049,54.710049,-0.297558,0.278293,59.725693,59.729071,1.679349,1.752711,0.019314,0.030321,0.070169,0.127129,-0.196215,-0.271556,-0.014386,-0.005983
-0.517111,5.800683,55.073317,-0.283197,0.263322,59.726079,59.729264,1.808053,1.877559,0.019645,0.030493,0.08042,0.136414,-0.21939,-0.29439,-0.015281,-0.006931
-0.456294,5.441415,55.436585,-0.268446,0.24798,59.726457,59.729438,1.930064,1.995666,0.019986,0.030599,0.090329,0.145018,-0.241643,-0.315753,-0.016112,-0.00788
-0.399016,5.082244,55.799707,-0.253325,0.23229,59.726826,59.729595,2.045224,2.106871,0.02034,0.030639,0.099889,0.152933,-0.262959,-0.335609,-0.016873,-0.008826
-0.345348,4.723024,56.16278,-0.237853,0.216273,59.727183,59.729738,2.153378,2.211016,0.020706,0.030615,0.109086,0.160149,-0.283313,-0.353925,-0.01756,-0.009764
-0.295356,4.363902,56.525756,-0.222051,0.199953,59.727527,59.729867,2.254379,2.307951,0.021085,0.030527,0.117907,0.166663,-0.302678,-0.370674,-0.01817,-0.010689
-0.249101,4.00478,56.888683,-0.205942,0.183346,59.727858,59.729983,2.348089,2.397535,0.021477,0.030381,0.126334,0.172464,-0.321017,-0.385827,-0.018701,-0.011597
-0.206642,3.645659,57.251512,-0.189548,0.166482,59.728173,59.730086,2.434374,2.479633,0.021882,0.030183,0.134347,0.177555,-0.338292,-0.399372,-0.019149,-0.01248
-0.168035,3.286146,57.614146,-0.17287,0.149388,59.728471,59.730175,2.513113,2.55412,0.022299,0.029938,0.141942,0.181932,-0.354479,-0.411298,-0.019514,-0.013335
-0.133329,2.926585,57.976488,-0.155947,0.132092,59.728751,59.73025,2.584186,2.620881,0.022728,0.029655,0.149084,0.185595,-0.369521,-0.4216,-0.019794,-0.014155
-0.102572,2.567024,58.338488,-0.138812,0.114623,59.729011,59.730311,2.647481,2.679807,0.023167,0.029337,0.155744,0.188546,-0.383359,-0.430278,-0.019993,-0.014936
-0.075808,2.207756,58.699951,-0.121496,0.097015,59.729251,59.730356,2.702896,2.7308,0.023614,0.028992,0.161893,0.190789,-0.39594,-0.437339,-0.02011,-0.015673
-0.053076,1.848976,59.060537,-0.104038,0.07931,59.729469,59.730385,2.750338,2.773775,0.024067,0.028623,0.167484,0.192337,-0.407189,-0.442799,-0.020149,-0.016361
-0.03441,1.491268,59.419659,-0.086491,0.061562,59.729664,59.730397,2.789721,2.808662,0.024523,0.028235,0.172484,0.193214,-0.417046,-0.446689,-0.020112,-0.016994
-0.019841,1.135854,59.776,-0.068941,0.043861,59.729835,59.73039,2.820964,2.835405,0.024977,0.027834,0.176826,0.193468,-0.425412,-0.449071,-0.020006,-0.017567
-0.009396,0.786049,60.126293,-0.051577,0.0264,59.72998,59.730363,2.843983,2.853971,0.02542,0.027428,0.180375,0.193218,-0.432105,-0.450093,-0.019841,-0.018065
