pitch_angle,t*1,t*2,h*1,h*2,q01,q02,alpha1,alpha2,Cx1,Cx2,Cz1,Cz2,Cmx1,Cmx2,Cm1,Cm2
-0.719166,9.317122,51.673268,-0.402571,0.392229,58.673674,58.675065,0.881121,0.961578,0.013087,0.025285,0.001439,0.053649,-0.039123,-0.094283,-0.011171,-0.002228
-0.599548,8.958293,52.034049,-0.39238,0.381489,58.6742,58.675636,1.088875,1.16669,0.01289,0.025716,0.016494,0.069575,-0.074694,-0.131437,-0.0124,-0.003255
-0.483304,8.599659,52.394878,-0.381653,0.370223,58.674725,58.676188,1.290986,1.366084,0.01271,0.026072,0.031156,0.084973,-0.10927,-0.167494,-0.013601,-0.004289
-0.370583,8.241122,52.755756,-0.370406,0.358444,58.675251,58.67672,1.487185,1.559507,0.01255,0.026353,0.045428,0.099824,-0.142847,-0.202394,-0.014769,-0.005326
-0.261533,7.882732,53.116683,-0.358654,0.346167,58.675775,58.677232,1.677206,1.746705,0.012409,0.02656,0.059312,0.114107,-0.175422,-0.236082,-0.015896,-0.006364
-0.156292,7.52439,53.477707,-0.34641,0.333408,58.676298,58.677722,1.860798,1.927435,0.01229,0.026694,0.072811,0.127803,-0.206989,-0.268504,-0.016977,-0.007399
-0.054995,7.166098,53.838829,-0.333692,0.320185,58.676817,58.678191,2.037717,2.101463,0.012195,0.026757,0.085924,0.140893,-0.237539,-0.299613,-0.018005,-0.008429
0.04223,6.807854,54.2,-0.320515,0.306512,58.677328,58.678637,2.207727,2.268559,0.012125,0.026752,0.09865,0.153358,-0.267061,-0.329358,-0.018977,-0.009451
0.135261,6.449561,54.561317,-0.306896,0.292408,58.67783,58.679061,2.370604,2.428505,0.012085,0.026681,0.110986,0.165176,-0.295536,-0.357694,-0.019886,-0.010461
0.223979,6.091268,54.922732,-0.292851,0.277892,58.678319,58.679462,2.52613,2.581082,0.012078,0.026548,0.122927,0.176327,-0.322948,-0.384576,-0.02073,-0.011456
0.308273,5.732829,55.284293,-0.278398,0.26298,58.678793,58.679842,2.674099,2.726086,0.012107,0.026355,0.134468,0.186789,-0.349272,-0.40996,-0.021504,-0.012435
0.388037,5.374244,55.646,-0.263555,0.247693,58.679249,58.680201,2.814313,2.863314,0.012177,0.026104,0.1456,0.196542,-0.374485,-0.433806,-0.022205,-0.013393
0.463168,5.015463,56.007902,-0.248338,0.23205,58.679685,58.680539,2.946581,2.992572,0.012291,0.025798,0.156311,0.205565,-0.398555,-0.456076,-0.022831,-0.014329
0.533571,4.656439,56.369951,-0.232767,0.216071,58.680099,58.680857,3.070724,3.113677,0.012451,0.025442,0.166591,0.213838,-0.421449,-0.476736,-0.023381,-0.015241
0.599155,4.297122,56.732195,-0.21686,0.199775,58.680491,58.681153,3.186571,3.226453,0.012659,0.025041,0.176422,0.221346,-0.44313,-0.495755,-0.023853,-0.016126
0.659833,3.937415,57.094732,-0.200634,0.183182,58.680857,58.681429,3.293958,3.330731,0.012917,0.024601,0.185787,0.228074,-0.463555,-0.513104,-0.024247,-0.016984
0.715524,3.577268,57.45761,-0.184108,0.166313,58.681197,58.681682,3.392731,3.426353,0.013225,0.024128,0.194668,0.234009,-0.482682,-0.528759,-0.024564,-0.017812
0.766153,3.216537,57.820878,-0.167299,0.149185,58.681509,58.681913,3.482747,3.513167,0.013584,0.023627,0.203048,0.239141,-0.500465,-0.542693,-0.024804,-0.018609
0.81165,2.855073,58.184683,-0.15022,0.131817,58.681791,58.68212,3.563871,3.591034,0.013992,0.023102,0.210906,0.243459,-0.516861,-0.554885,-0.024967,-0.019375
0.851951,2.492634,58.549268,-0.132885,0.11422,58.682041,58.682305,3.635978,3.659826,0.014447,0.022554,0.218228,0.246953,-0.53183,-0.565311,-0.025057,-0.020108
0.886996,2.128878,58.914927,-0.115297,0.096401,58.682258,58.682465,3.698954,3.719426,0.014947,0.021983,0.225001,0.24961,-0.545336,-0.573945,-0.025072,-0.020805
0.916732,1.762976,59.282439,-0.097443,0.078349,58.682443,58.6826,3.752697,3.769727,0.015489,0.021388,0.231223,0.251408,-0.557361,-0.580749,-0.025014,-0.021468
0.941114,1.393512,59.653268,-0.079271,0.060016,58.682594,58.682709,3.797122,3.810638,0.016072,0.020766,0.236918,0.252301,-0.567918,-0.585658,-0.024881,-0.022097
0.9601,1.016439,60.031268,-0.060611,0.041231,58.682714,58.682792,3.832166,3.842062,0.016703,0.020108,0.242179,0.252169,-0.577112,-0.588516,-0.024665,-0.0227
