pitch_angle,t*1,t*2,h*1,h*2,q01,q02,alpha1,alpha2,Cx1,Cx2,Cz1,Cz2,Cmx1,Cmx2,Cm1,Cm2
-9.337465,24.228634,36.688439,-0.287105,0.29538,58.326779,58.322934,-11.675242,-11.642375,0.019011,0.043706,-0.905961,-0.655258,2.079566,1.464164,0.044374,0.020148
-9.156899,23.866341,37.04878,-0.30149,0.309479,58.327226,58.323609,-11.429319,-11.39409,0.018466,0.042912,-0.894372,-0.634045,2.05169,1.41277,0.043341,0.019441
-8.967095,23.50278,37.410439,-0.315503,0.323194,58.327703,58.324323,-11.170756,-11.133175,0.01793,0.042292,-0.881592,-0.611408,2.021043,1.361889,0.042211,0.018339
-8.769417,23.140146,37.77122,-0.329043,0.336427,58.328205,58.325071,-10.901408,-10.861505,0.017399,0.040907,-0.867703,-0.589688,1.987829,1.311112,0.040996,0.017942
-8.563426,22.777122,38.132488,-0.342141,0.349206,58.328733,58.325855,-10.620673,-10.578479,0.01687,0.041199,-0.85266,-0.56736,1.951959,1.259761,0.039698,0.016923
-8.350509,22.415561,38.492341,-0.354712,0.361452,58.329283,58.326667,-10.33044,-10.286009,0.016338,0.040184,-0.836559,-0.546462,1.913668,1.20882,0.038329,0.016404
-8.128969,22.052146,38.854146,-0.366852,0.373257,58.329858,58.327515,-10.028392,-9.981769,0.015796,0.038533,-0.819256,-0.522796,1.872632,1.15716,0.036884,0.015956
-7.901328,21.690537,39.214293,-0.378425,0.384489,58.33045,58.328386,-9.71797,-9.669232,0.015243,0.03749,-0.800941,-0.500964,1.829309,1.106447,0.035382,0.015442
-7.665844,21.327463,39.575951,-0.389518,0.39523,58.331063,58.329286,-9.396798,-9.346014,0.014668,0.036451,-0.781463,-0.478961,1.783355,1.056024,0.033818,0.014969
-7.424867,20.966,39.936146,-0.400022,0.405377,58.331689,58.330204,-9.068083,-9.01535,0.014073,0.03624,-0.761011,-0.457242,1.735222,1.006061,0.032208,0.014782
-7.176932,20.603512,40.297512,-0.41,0.414991,58.332332,58.331141,-8.729827,-8.675241,0.013453,0.034358,-0.739456,-0.434548,1.68461,0.95618,0.030547,0.014297
-6.924184,20.242537,40.657463,-0.41937,0.423991,58.332986,58.332087,-8.384953,-8.328638,0.012812,0.033023,-0.716987,-0.412082,1.631955,0.906475,0.028853,0.014212
-6.664658,19.879854,41.019268,-0.4282,0.432443,58.333656,58.333045,-8.030778,-7.972858,0.012145,0.031809,-0.693428,-0.39038,1.576845,0.856301,0.027114,0.014119
-6.401195,19.518829,41.379463,-0.436397,0.440259,58.334333,58.334004,-7.671177,-7.611809,0.011461,0.030711,-0.669048,-0.368083,1.519891,0.808373,0.025351,0.013819
-6.132166,19.15678,41.740829,-0.44401,0.447484,58.335023,58.334966,-7.303924,-7.243265,0.010757,0.028957,-0.643705,-0.34598,1.460751,0.758888,0.023556,0.013736
-5.859851,18.796293,42.10078,-0.450979,0.454062,58.335721,58.335922,-6.932131,-6.870359,0.010041,0.028475,-0.617627,-0.324283,1.399942,0.710873,0.021745,0.013587
-5.58234,18.434244,42.462341,-0.45735,0.460037,58.336432,58.336876,-6.553188,-6.490482,0.009311,0.027122,-0.590642,-0.302112,1.33705,0.663066,0.019908,0.013482
-5.302636,18.074098,42.822098,-0.463058,0.465347,58.337151,58.337818,-6.171198,-6.107748,0.008577,0.025978,-0.563058,-0.280454,1.272778,0.614303,0.018066,0.013286
-5.018275,17.712146,43.183756,-0.468149,0.470036,58.337887,58.338755,-5.782796,-5.718792,0.007836,0.025109,-0.53464,-0.258516,1.20658,0.567063,0.016203,0.013107
-4.732356,17.351854,43.543805,-0.472571,0.474057,58.338635,58.339676,-5.392218,-5.327856,0.007101,0.024014,-0.505709,-0.235888,1.139204,0.517887,0.014341,0.013027
-4.443152,16.990488,43.904976,-0.47635,0.477432,58.339401,58.340587,-4.99711,-4.932584,0.006374,0.023009,-0.4761,-0.214102,1.070276,0.470005,0.01247,0.012688
-4.152779,16.630244,44.265122,-0.47946,0.480139,58.340182,58.341484,-4.600366,-4.53587,0.005667,0.022167,-0.446039,-0.191831,1.000334,0.422957,0.010604,0.012501
-3.861111,16.27039,44.624927,-0.481905,0.482184,58.340978,58.342368,-4.201817,-4.137543,0.004991,0.021474,-0.415523,-0.169946,0.929384,0.375292,0.008742,0.01228
-3.566903,15.908927,44.986341,-0.483692,0.483569,58.341795,58.343245,-3.799764,-3.735904,0.004352,0.020649,-0.384432,-0.148153,0.857157,0.328569,0.006878,0.012048
-3.273137,15.549024,45.346293,-0.484804,0.484281,58.342622,58.344106,-3.398281,-3.335024,0.003768,0.020386,-0.353098,-0.125866,0.784429,0.280645,0.005031,0.011534
-2.97776,15.187659,45.707707,-0.485248,0.48433,58.343464,58.344959,-2.994558,-2.932098,0.003242,0.019804,-0.321324,-0.103677,0.710741,0.231783,0.003188,0.011146
-2.683814,14.828,46.067463,-0.485021,0.483712,58.344311,58.345794,-2.592754,-2.53127,0.002786,0.019098,-0.289469,-0.081594,0.63692,0.18538,0.001368,0.01051
-2.389094,14.466878,46.428732,-0.48412,0.482427,58.345167,58.346615,-2.189854,-2.129531,0.002399,0.019225,-0.257329,-0.059268,0.562484,0.136082,-0.000444,0.009977
-2.096274,14.107073,46.788683,-0.482555,0.480485,58.346023,58.347416,-1.789516,-1.730521,0.002085,0.018669,-0.22523,-0.037005,0.488185,0.089375,-0.002231,0.009216
-1.803862,13.746293,47.149756,-0.480317,0.477879,58.346881,58.348199,-1.389702,-1.332201,0.001841,0.018669,-0.193045,-0.014829,0.413715,0.040174,-0.004005,0.00857
-1.513915,13.386488,47.509805,-0.477423,0.474626,58.347734,58.348959,-0.993225,-0.937369,0.001665,0.018829,-0.16103,0.007025,0.339658,-0.005603,-0.005754,0.007691
-1.224865,13.025268,47.871415,-0.473854,0.470708,58.348583,58.349702,-0.597941,-0.543881,0.001553,0.019024,-0.129033,0.029544,0.26566,-0.05434,-0.007486,0.006812
-0.940246,12.666537,48.230537,-0.469661,0.466174,58.349416,58.350419,-0.208679,-0.156544,0.001505,0.019203,-0.097462,0.051422,0.192659,-0.101321,-0.00918,0.005707
-0.656803,12.305707,48.591854,-0.464792,0.460977,58.350242,58.351121,0.179014,0.229078,0.00152,0.019268,-0.065965,0.073439,0.119848,-0.148877,-0.010856,0.004691
-0.378263,11.947073,48.951073,-0.459315,0.455181,58.351048,58.3518,0.560045,0.607919,0.001597,0.019457,-0.034965,0.09526,0.048206,-0.196279,-0.012489,0.003592
-0.099751,11.583756,49.315073,-0.453121,0.448684,58.351848,58.352471,0.941086,0.986618,0.001737,0.019847,-0.003921,0.117349,-0.023503,-0.244265,-0.014108,0.002416
0.174587,11.220537,49.679024,-0.446292,0.441565,58.352631,58.353125,1.316466,1.359547,0.001941,0.020299,0.026699,0.13933,-0.094191,-0.29216,-0.015687,0.001186
0.444363,10.857463,50.042976,-0.43884,0.433833,58.353395,58.353762,1.685656,1.726193,0.002209,0.020807,0.056848,0.161175,-0.163744,-0.339924,-0.017223,-9.1e-05
0.7092,10.494537,50.406878,-0.430774,0.425501,58.354139,58.354381,2.048142,2.086059,0.00254,0.021363,0.086481,0.182858,-0.232049,-0.387508,-0.018714,-0.001411
0.968728,10.131756,50.770732,-0.422106,0.41658,58.354864,58.354982,2.403419,2.438661,0.002937,0.02196,0.115557,0.20435,-0.299001,-0.43486,-0.020155,-0.002767
1.222588,9.769122,51.134585,-0.412851,0.407082,58.355568,58.355564,2.750996,2.783528,0.003399,0.022594,0.144034,0.225624,-0.364499,-0.48192,-0.021544,-0.004153
1.470428,9.406634,51.498439,-0.40302,0.397021,58.35625,58.356126,3.090392,3.120199,0.003928,0.023256,0.171876,0.246653,-0.428449,-0.528626,-0.022878,-0.005562
1.711911,9.044244,51.862293,-0.392628,0.38641,58.356908,58.356668,3.421142,3.448232,0.004524,0.023943,0.199047,0.267409,-0.490759,-0.574913,-0.024153,-0.006989
1.946707,8.682,52.226146,-0.381689,0.375264,58.357542,58.357188,3.742792,3.767192,0.005186,0.024647,0.225514,0.287863,-0.551345,-0.620709,-0.025365,-0.008425
2.174499,8.319854,52.59,-0.37022,0.363598,58.358149,58.357687,4.054904,4.076666,0.005911,0.025362,0.251248,0.307981,-0.610123,-0.665934,-0.026513,-0.009866
2.394981,7.957805,52.953854,-0.358235,0.351428,58.358727,58.358165,4.357056,4.376251,0.006695,0.02608,0.276218,0.327726,-0.667014,-0.710498,-0.027592,-0.011304
2.607858,7.595805,53.317707,-0.345752,0.338769,58.359276,58.358622,4.64884,4.66556,0.007533,0.026795,0.300395,0.347058,-0.721939,-0.754306,-0.028601,-0.012734
2.812845,7.233854,53.681659,-0.332787,0.325638,58.359793,58.359058,4.929862,4.944218,0.008421,0.027496,0.323749,0.365932,-0.774819,-0.797252,-0.029536,-0.014151
3.009671,6.871951,54.04561,-0.319358,0.312053,58.360277,58.359474,5.199747,5.211866,0.009353,0.028173,0.346249,0.3843,-0.825575,-0.839226,-0.030397,-0.01555
3.198074,6.510049,54.40961,-0.305482,0.298031,58.360729,58.359869,5.458131,5.468159,0.010323,0.028815,0.36786,0.402111,-0.874128,-0.880112,-0.031183,-0.016927
3.377805,6.148098,54.773707,-0.291179,0.28359,58.361146,58.360244,5.704667,5.712768,0.011326,0.029411,0.388548,0.419312,-0.920398,-0.919786,-0.031893,-0.018277
3.548625,5.786049,55.137854,-0.276465,0.268748,58.361528,58.360597,5.939023,5.945373,0.012357,0.02995,0.408281,0.435846,-0.964309,-0.958121,-0.032528,-0.019595
3.710307,5.423951,55.502049,-0.261361,0.253525,58.361874,58.360931,6.160881,6.165665,0.01341,0.030422,0.427023,0.451655,-1.005786,-0.994991,-0.033089,-0.020878
3.862634,5.061659,55.86639,-0.245886,0.23794,58.362183,58.361245,6.369936,6.373346,0.014479,0.030822,0.444743,0.46668,-1.044756,-1.030269,-0.033577,-0.022121
4.005402,4.699171,56.230878,-0.230059,0.222012,58.362454,58.361539,6.565902,6.568127,0.015559,0.031144,0.461409,0.480863,-1.081151,-1.063831,-0.033994,-0.023321
4.138419,4.336439,56.595463,-0.213899,0.205761,58.362688,58.361813,6.748506,6.749734,0.016642,0.031383,0.476991,0.494151,-1.114905,-1.095559,-0.034344,-0.024473
4.261502,3.973415,56.960293,-0.197427,0.189206,58.362886,58.362066,6.917489,6.917903,0.017723,0.031538,0.491463,0.506492,-1.145963,-1.125338,-0.034627,-0.025577
4.374485,3.61,57.325512,-0.180661,0.172358,58.363051,58.362298,7.072614,7.072388,0.018797,0.031608,0.504803,0.517835,-1.174275,-1.153054,-0.034846,-0.026628
4.47721,3.246049,57.691122,-0.163619,0.155242,58.363187,58.362508,7.213657,7.212954,0.019858,0.031593,0.516992,0.528144,-1.199802,-1.178607,-0.035003,-0.027626
4.569533,2.881463,58.057268,-0.146318,0.137874,58.363296,58.362696,7.340412,7.339385,0.020903,0.031494,0.528015,0.537378,-1.222516,-1.201901,-0.0351,-0.02857
4.651324,2.515951,58.424195,-0.128768,0.120266,58.363382,58.362862,7.452693,7.451479,0.021929,0.031313,0.537864,0.545502,-1.242397,-1.222843,-0.035137,-0.029458
4.722465,2.149122,58.792244,-0.110973,0.102423,58.363446,58.363007,7.550332,7.549057,0.022933,0.031049,0.546536,0.552477,-1.259439,-1.241344,-0.035111,-0.030291
4.78285,1.780146,59.162244,-0.092921,0.084329,58.363491,58.363131,7.63318,7.631953,0.023912,0.030702,0.554042,0.558261,-1.273657,-1.257314,-0.035023,-0.031068
4.832391,1.407463,59.535756,-0.074553,0.06593,58.363519,58.363237,7.701112,7.700031,0.024869,0.030269,0.560422,0.562788,-1.285098,-1.270645,-0.034866,-0.031792
4.87101,1.026683,59.917122,-0.055681,0.047035,58.36353,58.363326,7.754022,7.753168,0.025812,0.029737,0.56579,0.565926,-1.293894,-1.28116,-0.034629,-0.032473
